age,ageCond,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNameEn,hrNo,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNameEn,jkNo,meet,name,ord,owName,owNameEn,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sexCond,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNameEn,trNo,track,weather,wgBudam,wgHr,winOdds
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,3,-,원플러스원,ONE PLUS ONE,0053805,65,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,박웅진,Park Ung Jin,103007,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,56,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,4,-,용비천마,YONGBI CHEONMA,0056196,65,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,정성진,Jung Sung Jin,122013,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,54.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,5,-,지롤시대,GIROL SIDAE,0053628,65,0,0,0,0,0,0,0,유광희,Lyu Gwang Hee,080483,부산경남,한국,0,장철환,Jang Cheol Hwan,010644,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,민장기,Min Jang Gi,070136, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,6,-,타이거어퍼컷,TIGER UPPERCUT,0053916,65,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,김형란,Kim Hyeong Ran,112270,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,56,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,7,-,위스트롱,WE STRONG,0052136,65,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,한국,0,퍼플라인,Purple Line,121053,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,8,-,포에버로드,FOREVER ROAD,0053371,65,0,0,0,0,0,0,0,이홍락,Lee Hong Rag,080610,부산경남,한국,0,하나레저,Hana Leisure,121058,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,9,-,닥터에이트,DOCTOR ATE,0056540,65,0,0,0,0,0,0,0,이동하,Lee Dong Ha,080562,부산경남,한국,0,권혁희,Kwon Hyeok Hui,117002,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,54.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,10,-,레드킹,RED KING,0054004,65,0,0,0,0,0,0,0,손경민,Son Gyeong Min,080620,부산경남,한국,0,정우종합건설(주),Jeongwoo Engineering & Construction,123003,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,53,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,11,-,챔프의향기,CHAMPUI HYANGGI,0053938,65,0,0,0,0,0,0,0,최은경,Choi Eun Gyeong,080566,부산경남,한국,0,류주영,Ryu Ju Yeong,112004,0,R0~0,국6등급,0,20260828,금요일,1600,일반,2,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,베스트타이거,BEST TIGER,0053485,65,0,0,0,0,0,0,0,손경민,Son Gyeong Min,080620,부산경남,한국,0,(주)메타플렉스,METAPLEX CO.,125014,0,R1~35,국5등급,30,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,문현철,Moon Hyeon Cheol,070249, (0%),-,51.5,0(),0
